C:\Users\sudo\Desktop\ergasies\8e polumesa\MultimediaApp2\input\input_bach01.wav*output_bach01.mp3*48000*null*null*null
C:\Users\sudo\Desktop\ergasies\8e polumesa\MultimediaApp2\input\input_fish.avi*output_fish01.mp4*null*null*null*null
C:\Users\sudo\Desktop\ergasies\8e polumesa\MultimediaApp2\input\input_fish.avi*output_fish02.mp4*null*1024x768*null*null
C:\Users\sudo\Desktop\1080_30_18.29_Oct072018_03.mp4*output_1080_30_18.29_Oct072018_03.mp4*null*480x234*null*null
C:\Users\sudo\Desktop\ergasies\8e polumesa\MultimediaApp2\input\input_bach01.wav*output_input_bach01.wav*null*1024x768*null*null
C:\Users\sudo\Desktop\ergasies\8e polumesa\MultimediaApp2\input\input_bach01.wav*output_input_bach01.wav*null*1024x768*25*null
